Program to calculate energy of water
Input NAME of configuration file
Thread 9 processed npair 19854
Thread 8 processed npair 29589
Thread 4 processed npair 64829
Thread 7 processed npair 38730
Thread 9 processed npair 19853
Thread 2 processed npair 81885
Thread 3 processed npair 73380
Thread 5 processed npair 56254
Thread 8 processed npair 29588
Thread 9 processed npair 19852
Thread 6 processed npair 47563
Thread 7 processed npair 38729
Thread 0 processed npair 98875
Thread 9 processed npair 19851
Thread 8 processed npair 29587
Thread 4 processed npair 64828
Thread 9 processed npair 19850
Thread 1 processed npair 90346
Thread 6 processed npair 47562
Thread 7 processed npair 38728
Thread 5 processed npair 56253
Thread 8 processed npair 29586
Thread 9 processed npair 19849
Thread 3 processed npair 73379
Thread 2 processed npair 81884
Thread 9 processed npair 19848
Thread 8 processed npair 29585
Thread 7 processed npair 38727
Thread 6 processed npair 47561
Thread 9 processed npair 19847
Thread 4 processed npair 64827
Thread 5 processed npair 56252
Thread 8 processed npair 29584
Thread 0 processed npair 98874
Thread 9 processed npair 19846
Thread 7 processed npair 38726
Thread 1 processed npair 90345
Thread 3 processed npair 73378
Thread 9 processed npair 19845
Thread 6 processed npair 47560
Thread 8 processed npair 29583
Thread 2 processed npair 81883
Thread 9 processed npair 19844
Thread 4 processed npair 64826
Thread 5 processed npair 56251
Thread 7 processed npair 38725
Thread 8 processed npair 29582
Thread 9 processed npair 19843
Thread 6 processed npair 47559
Thread 9 processed npair 19842
Thread 8 processed npair 29581
Thread 7 processed npair 38724
Thread 3 processed npair 73377
Thread 9 processed npair 19841
Thread 1 processed npair 90344
Thread 5 processed npair 56250
Thread 0 processed npair 98873
Thread 2 processed npair 81882
Thread 4 processed npair 64825
Thread 8 processed npair 29580
Thread 6 processed npair 47558
Thread 9 processed npair 19840
Thread 7 processed npair 38723
Thread 9 processed npair 19839
Thread 8 processed npair 29579
Thread 5 processed npair 56249
Thread 9 processed npair 19838
Thread 3 processed npair 73376
Thread 7 processed npair 38722
Thread 6 processed npair 47557
Thread 4 processed npair 64824
Thread 8 processed npair 29578
Thread 9 processed npair 19837
Thread 2 processed npair 81881
Thread 1 processed npair 90343
Thread 9 processed npair 19836
Thread 7 processed npair 38721
Thread 8 processed npair 29577
Thread 0 processed npair 98872
Thread 5 processed npair 56248
Thread 6 processed npair 47556
Thread 9 processed npair 19835
Thread 8 processed npair 29576
Thread 3 processed npair 73375
Thread 4 processed npair 64823
Thread 9 processed npair 19834
Thread 7 processed npair 38720
Thread 6 processed npair 47555
Thread 9 processed npair 19833
Thread 8 processed npair 29575
Thread 5 processed npair 56247
Thread 2 processed npair 81880
Thread 1 processed npair 90342
Thread 7 processed npair 38719
Thread 9 processed npair 19832
Thread 8 processed npair 29574
Thread 4 processed npair 64822
Thread 9 processed npair 19831
Thread 6 processed npair 47554
Thread 3 processed npair 73374
Thread 0 processed npair 98871
Thread 7 processed npair 38718
Thread 9 processed npair 19830
Thread 5 processed npair 56246
Thread 8 processed npair 29573
Thread 9 processed npair 19829
Thread 2 processed npair 81879
Thread 6 processed npair 47553
Thread 8 processed npair 29572
Thread 7 processed npair 38717
Thread 9 processed npair 19828
Thread 4 processed npair 64821
Thread 1 processed npair 90341
Thread 5 processed npair 56245
Thread 3 processed npair 73373
Thread 9 processed npair 19827
Thread 8 processed npair 29571
Thread 7 processed npair 38716
Thread 6 processed npair 47552
Thread 9 processed npair 19826
Thread 8 processed npair 29570
Thread 0 processed npair 98870
Thread 9 processed npair 19825
Thread 4 processed npair 64820
Thread 2 processed npair 81878
Thread 5 processed npair 56244
Thread 7 processed npair 38715
Thread 9 processed npair 19824
Thread 8 processed npair 29569
Thread 6 processed npair 47551
Thread 3 processed npair 73372
Thread 1 processed npair 90340
Thread 9 processed npair 19823
Thread 7 processed npair 38714
Thread 8 processed npair 29568
Thread 9 processed npair 19822
Thread 5 processed npair 56243
Thread 4 processed npair 64819
Thread 6 processed npair 47550
Thread 9 processed npair 19821
Thread 8 processed npair 29567
Thread 2 processed npair 81877
Thread 7 processed npair 38713
Thread 9 processed npair 19820
Thread 0 processed npair 98869
Thread 3 processed npair 73371
Thread 8 processed npair 29566
Thread 6 processed npair 47549
Thread 1 processed npair 90339
Thread 9 processed npair 19819
Thread 5 processed npair 56242
Thread 7 processed npair 38712
Thread 4 processed npair 64818
Thread 9 processed npair 19818
Thread 8 processed npair 29565
Thread 9 processed npair 19817
Thread 6 processed npair 47548
Thread 7 processed npair 38711
Thread 2 processed npair 81876
Thread 8 processed npair 29564
Thread 3 processed npair 73370
Thread 5 processed npair 56241
Thread 9 processed npair 19816
Thread 4 processed npair 64817
Thread 9 processed npair 19815
Thread 8 processed npair 29563
Thread 7 processed npair 38710
Thread 0 processed npair 98868
Thread 1 processed npair 90338
Thread 6 processed npair 47547
Thread 9 processed npair 19814
Thread 8 processed npair 29562
Thread 5 processed npair 56240
Thread 9 processed npair 19813
Thread 7 processed npair 38709
Thread 2 processed npair 81875
Thread 3 processed npair 73369
Thread 6 processed npair 47546
Thread 9 processed npair 19812
Thread 4 processed npair 64816
Thread 8 processed npair 29561
Thread 9 processed npair 19811
Thread 7 processed npair 38708
Thread 5 processed npair 56239
Thread 8 processed npair 29560
Thread 1 processed npair 90337
Thread 9 processed npair 19810
Thread 6 processed npair 47545
Thread 0 processed npair 98867
Thread 7 processed npair 38707
Thread 9 processed npair 19809
Thread 3 processed npair 73368
Thread 8 processed npair 29559
Thread 4 processed npair 64815
Thread 2 processed npair 81874
Thread 9 processed npair 19808
Thread 5 processed npair 56238
Thread 6 processed npair 47544
Thread 8 processed npair 29558
Thread 7 processed npair 38706
Thread 9 processed npair 19807
Thread 9 processed npair 19806
Thread 8 processed npair 29557
Thread 1 processed npair 90336
Thread 4 processed npair 64814
Thread 3 processed npair 73367
Thread 7 processed npair 38705
Thread 9 processed npair 19805
Thread 6 processed npair 47543
Thread 5 processed npair 56237
Thread 2 processed npair 81873
Thread 8 processed npair 29556
Thread 0 processed npair 98866
Thread 9 processed npair 19804
Thread 7 processed npair 38704
Thread 9 processed npair 19803
Thread 8 processed npair 29555
Thread 6 processed npair 47542
Thread 4 processed npair 64813
Thread 5 processed npair 56236
Thread 9 processed npair 19802
Thread 3 processed npair 73366
Thread 8 processed npair 29554
Thread 7 processed npair 38703
Thread 1 processed npair 90335
Thread 9 processed npair 19801
Thread 2 processed npair 81872
Thread 6 processed npair 47541
Thread 9 processed npair 19800
Thread 8 processed npair 29553
Thread 5 processed npair 56235
Thread 7 processed npair 38702
Thread 4 processed npair 64812
Thread 9 processed npair 19799
Thread 0 processed npair 98865
Thread 8 processed npair 29552
Thread 6 processed npair 47540
Thread 9 processed npair 19798
Thread 3 processed npair 73365
Thread 7 processed npair 38701
Thread 9 processed npair 19797
Thread 8 processed npair 29551
Thread 1 processed npair 90334
Thread 5 processed npair 56234
Thread 2 processed npair 81871
Thread 9 processed npair 19796
Thread 4 processed npair 64811
Thread 6 processed npair 47539
Thread 7 processed npair 38700
Thread 8 processed npair 29550
Thread 9 processed npair 19795
Thread 3 processed npair 73364
Thread 9 processed npair 19794
Thread 8 processed npair 29549
Thread 5 processed npair 56233
Thread 0 processed npair 98864
Thread 7 processed npair 38699
Thread 6 processed npair 47538
Thread 9 processed npair 19793
Thread 4 processed npair 64810
Thread 1 processed npair 90333
Thread 2 processed npair 81870
Thread 8 processed npair 29548
Thread 9 processed npair 19792
Thread 7 processed npair 38698
Thread 6 processed npair 47537
Thread 5 processed npair 56232
Thread 9 processed npair 19791
Thread 8 processed npair 29547
Thread 3 processed npair 73363
Thread 9 processed npair 19790
Thread 7 processed npair 38697
Thread 4 processed npair 64809
Thread 8 processed npair 29546
Thread 9 processed npair 19789
Thread 6 processed npair 47536
Thread 0 processed npair 98863
Thread 2 processed npair 81869
Thread 5 processed npair 56231
Thread 9 processed npair 19788
Thread 1 processed npair 90332
Thread 8 processed npair 29545
Thread 7 processed npair 38696
Thread 3 processed npair 73362
Thread 9 processed npair 19787
Thread 4 processed npair 64808
Thread 6 processed npair 47535
Thread 8 processed npair 29544
Thread 9 processed npair 19786
Thread 7 processed npair 38695
Thread 5 processed npair 56230
Thread 9 processed npair 19785
Thread 8 processed npair 29543
Thread 2 processed npair 81868
Thread 6 processed npair 47534
Thread 9 processed npair 19784
Thread 7 processed npair 38694
Thread 1 processed npair 90331
Thread 3 processed npair 73361
Thread 8 processed npair 29542
Thread 4 processed npair 64807
Thread 0 processed npair 98862
Thread 9 processed npair 19783
Thread 5 processed npair 56229
Thread 7 processed npair 38693
Thread 9 processed npair 19782
Thread 8 processed npair 29541
Thread 6 processed npair 47533
Thread 9 processed npair 19781
Thread 8 processed npair 29540
Thread 2 processed npair 81867
Thread 7 processed npair 38692
Thread 4 processed npair 64806
Thread 9 processed npair 19780
Thread 5 processed npair 56228
Thread 3 processed npair 73360
Thread 6 processed npair 47532
Thread 1 processed npair 90330
Thread 9 processed npair 19779
Thread 8 processed npair 29539
Thread 7 processed npair 38691
Thread 9 processed npair 19778
Thread 0 processed npair 98861
Thread 8 processed npair 29538
Thread 9 processed npair 19777
Thread 5 processed npair 56227
Thread 6 processed npair 47531
Thread 4 processed npair 64805
Thread 7 processed npair 38690
Thread 2 processed npair 81866
Thread 3 processed npair 73359
Thread 9 processed npair 19776
Thread 8 processed npair 29537
Thread 9 processed npair 19775
Thread 1 processed npair 90329
Thread 6 processed npair 47530
Thread 7 processed npair 38689
Thread 8 processed npair 29536
Thread 5 processed npair 56226
Thread 9 processed npair 19774
Thread 4 processed npair 64804
Thread 9 processed npair 19773
Thread 8 processed npair 29535
Thread 0 processed npair 98860
Thread 3 processed npair 73358
Thread 7 processed npair 38688
Thread 2 processed npair 81865
Thread 9 processed npair 19772
Thread 6 processed npair 47529
Thread 8 processed npair 29534
Thread 5 processed npair 56225
Thread 9 processed npair 19771
Thread 7 processed npair 38687
Thread 4 processed npair 64803
Thread 1 processed npair 90328
Thread 9 processed npair 19770
Thread 8 processed npair 29533
Thread 6 processed npair 47528
Thread 9 processed npair 19769
Thread 3 processed npair 73357
Thread 5 processed npair 56224
Thread 7 processed npair 38686
Thread 8 processed npair 29532
Thread 2 processed npair 81864
Thread 9 processed npair 19768
Thread 0 processed npair 98859
Thread 6 processed npair 47527
Thread 4 processed npair 64802
Thread 9 processed npair 19767
Thread 8 processed npair 29531
Thread 7 processed npair 38685
Thread 9 processed npair 19766
Thread 5 processed npair 56223
Thread 1 processed npair 90327
Thread 8 processed npair 29530
Thread 3 processed npair 73356
Thread 9 processed npair 19765
Thread 6 processed npair 47526
Thread 7 processed npair 38684
Thread 2 processed npair 81863
Thread 4 processed npair 64801
Thread 9 processed npair 19764
Thread 8 processed npair 29529
Thread 5 processed npair 56222
Thread 9 processed npair 19763
Thread 7 processed npair 38683
Thread 6 processed npair 47525
Thread 8 processed npair 29528
Thread 0 processed npair 98858
Thread 9 processed npair 19762
Thread 3 processed npair 73355
Thread 1 processed npair 90326
Thread 7 processed npair 38682
Thread 9 processed npair 19761
Thread 4 processed npair 64800
Thread 8 processed npair 29527
Thread 5 processed npair 56221
Thread 6 processed npair 47524
Thread 2 processed npair 81862
Thread 9 processed npair 19760
Thread 8 processed npair 29526
Thread 7 processed npair 38681
Thread 9 processed npair 19759
Thread 3 processed npair 73354
Thread 8 processed npair 29525
Thread 9 processed npair 19758
Thread 6 processed npair 47523
Thread 4 processed npair 64799
Thread 5 processed npair 56220
Thread 7 processed npair 38680
Thread 1 processed npair 90325
Thread 0 processed npair 98857
Thread 9 processed npair 19757
Thread 8 processed npair 29524
Thread 2 processed npair 81861
Thread 9 processed npair 19756
Thread 6 processed npair 47522
Thread 7 processed npair 38679
Thread 8 processed npair 29523
Thread 9 processed npair 19755
Thread 5 processed npair 56219
Thread 4 processed npair 64798
Thread 3 processed npair 73353
Thread 9 processed npair 19754
Thread 8 processed npair 29522
Thread 7 processed npair 38678
Thread 6 processed npair 47521
Thread 9 processed npair 19753
Thread 1 processed npair 90324
Thread 2 processed npair 81860
Thread 5 processed npair 56218
Thread 8 processed npair 29521
Thread 9 processed npair 19752
Thread 0 processed npair 98856
Thread 7 processed npair 38677
Thread 4 processed npair 64797
Thread 3 processed npair 73352
Thread 9 processed npair 19751
Thread 6 processed npair 47520
Thread 8 processed npair 29520
Thread 9 processed npair 19750
Thread 7 processed npair 38676
Thread 5 processed npair 56217
Thread 8 processed npair 29519
Thread 9 processed npair 19749
Thread 6 processed npair 47519
Thread 2 processed npair 81859
Thread 4 processed npair 64796
Thread 1 processed npair 90323
Thread 9 processed npair 19748
Thread 7 processed npair 38675
Thread 8 processed npair 29518
Thread 3 processed npair 73351
Thread 9 processed npair 19747
